surface,winner,winner_hand,winner_age,loser_hand,loser_age,w_ace,w_SvGms,l_ace,l_SvGms,winner_rank,loser_rank
Clay,Player1,R,20.7501711157,R,37.7604380561,,,,,7,3
Clay,Player1,L,32.9418206708,L,35.4907597536,2,8,0,8,2,38
Clay,Player1,R,31.9753593429,R,35.5728952772,2,8,2,7,1,56
Clay,Player1,R,30.6338124572,R,20.3887748118,8,10,2,10,9,76
Clay,Player1,R,26.7378507871,R,23.0828199863,0,10,5,9,24,33
Clay,Player1,R,29.3689253936,R,29.0485968515,4,14,7,16,6,51
Clay,Player1,R,20.7501711157,R,31.9698836413,3,10,1,9,7,12
Clay,Player1,R,37.7604380561,R,22.4914442163,9,15,5,15,3,15
Clay,Player1,L,35.4907597536,R,22.9760438056,6,15,4,15,38,13
Clay,Player1,L,32.9418206708,R,27.2169746749,1,7,1,6,2,18
Clay,Player1,R,31.9753593429,L,20.076659822,1,8,2,8,1,22
Clay,Player1,R,35.5728952772,R,26.6146475017,5,9,1,9,56,19
Clay,Player1,R,20.3887748118,R,24.0438056126,7,13,11,11,76,36
Clay,Player1,R,30.6338124572,R,28.4298425736,7,9,3,9,9,23
Clay,Player1,R,23.0828199863,R,22.0616016427,5,12,11,12,33,5
Clay,Player1,R,26.7378507871,L,31.318275154,1,9,2,10,24,88
Clay,Player1,R,29.0485968515,R,30.6201232033,8,8,2,9,51,10
Clay,Player1,R,29.3689253936,R,21.5386721424,3,9,3,9,6,52
Clay,Player1,R,20.7501711157,U,17.7385352498,1,9,1,8,7,263
Clay,Player1,R,31.9698836413,R,29.5003422313,2,10,1,11,12,44
Clay,Player1,R,22.4914442163,L,23.7207392197,4,8,2,8,15,45
Clay,Player1,R,37.7604380561,R,30.1190965092,3,9,2,10,3,72
Clay,Player1,L,35.4907597536,R,25.6892539357,6,16,5,16,38,4
Clay,Player1,R,22.9760438056,R,31.0773442847,6,15,3,15,13,20
Clay,Player1,R,27.2169746749,R,23.9452429843,1,11,6,11,18,32
Clay,Player1,L,32.9418206708,R,32.2464065708,1,7,0,6,2,42
Clay,Player1,L,20.076659822,R,27.8357289528,4,11,2,10,22,43
Clay,Player1,R,35.5728952772,R,34.3737166324,8,13,4,13,56,28
Clay,Player1,R,26.6146475017,R,20.2327173169,4,13,0,13,19,26
Clay,Player1,R,24.0438056126,R,23.2498288843,15,14,12,13,36,14
Clay,Player1,R,20.3887748118,R,28.9719370294,4,14,1,13,76,83
Clay,Player1,R,28.4298425736,R,34.1245722108,3,12,7,12,23,29
Clay,Player1,R,23.0828199863,R,25.2156057495,6,9,3,9,33,25
Clay,Player1,R,26.7378507871,L,23.6249144422,2,9,2,8,24,75
Clay,Player1,L,31.318275154,R,32.6954140999,1,8,3,8,88,16
Clay,Player1,R,30.6201232033,L,25.5934291581,7,10,6,9,10,416
Clay,Player1,R,29.0485968515,R,27.9917864476,17,16,6,15,51,48
Clay,Player1,R,21.5386721424,L,28.9883641342,4,10,3,9,52,21
Clay,Player1,U,17.7385352498,R,29.3826146475,3,13,5,13,263,59
Clay,Player1,R,29.5003422313,R,30.0123203285,1,9,9,8,44,46
Clay,Player1,R,31.9698836413,R,34.0698151951,1,10,3,9,12,92
Clay,Player1,R,22.4914442163,R,18.7597535934,5,16,7,15,15,30
Clay,Player1,L,23.7207392197,R,29.9110198494,2,14,5,14,45,57
Clay,Player1,R,30.1190965092,R,21.3086926762,7,16,8,17,72,34
Clay,Player1,L,35.4907597536,R,24.3422313484,5,14,4,14,38,27
Clay,Player1,R,31.0773442847,R,35.2224503765,3,12,1,11,20,65
Clay,Player1,R,22.9760438056,R,24.0054757016,3,16,12,14,13,67
Clay,Player1,R,27.2169746749,R,27.2580424367,0,9,3,10,18,37
Clay,Player1,R,23.9452429843,R,31.3785078713,5,10,1,9,32,47
Clay,Player1,R,32.2464065708,R,32.900752909,5,13,2,13,42,39
Clay,Player1,R,22.0807665982,R,23.6057494867,3,15,6,15,5,75
Clay,Player1,R,22.0807665982,L,28.6214921287,15,16,5,17,5,84
Clay,Player1,R,23.6057494867,R,29.5195071869,6,10,1,9,75,45
Clay,Player1,R,22.0807665982,R,25.9247091034,17,15,4,15,5,92
Clay,Player1,L,28.6214921287,L,31.3374401095,2,12,2,12,84,91
Clay,Player1,R,23.6057494867,R,26.3080082136,8,10,2,9,75,107
Clay,Player1,R,29.5195071869,R,26.9979466119,2,10,2,11,45,57
Clay,Player1,R,22.0807665982,R,30.7186858316,6,8,1,7,5,80
Clay,Player1,R,25.9247091034,R,34.9075975359,2,10,0,11,92,317
Clay,Player1,L,28.6214921287,R,27.2772073922,2,9,2,9,84,38
Clay,Player1,L,31.3374401095,R,30.1382614648,3,7,1,8,91,70
Clay,Player1,R,23.6057494867,R,26.7542778919,8,9,1,9,75,79
Clay,Player1,R,26.3080082136,R,22.970568104,4,14,4,14,107,37
Clay,Player1,R,29.5195071869,R,25.7604380561,7,15,6,14,45,78
Clay,Player1,R,26.9979466119,R,34.1437371663,0,14,5,14,57,27
Clay,Player1,R,30.7186858316,L,23.6440793977,8,10,1,10,80,71
Clay,Player1,R,34.9075975359,R,29.8453114305,2,12,4,12,317,96
Clay,Player1,R,25.9247091034,R,35.241615332,4,13,3,13,92,66
Clay,Player1,L,28.6214921287,R,28.0109514031,5,12,9,13,84,47
Clay,Player1,R,30.1382614648,R,32.0136892539,7,15,6,15,70,68
Clay,Player1,L,31.3374401095,L,30.8884325804,1,15,6,14,91,49
Clay,Player1,R,23.6057494867,R,31.4798083504,7,10,3,10,75,64
Clay,Player1,R,26.7542778919,R,25.0814510609,8,15,6,15,79,69
Clay,Player1,R,26.3080082136,R,22.3490759754,3,14,1,15,107,238
Clay,Player1,R,29.5195071869,R,24.0246406571,0,12,4,12,45,73
Clay,Player1,R,25.7604380561,L,31.742642026,1,10,6,10,78,103
Clay,Player1,R,26.9979466119,L,37.6618754278,4,17,6,17,57,108
Clay,Player1,R,30.0314852841,R,18.7789185489,7,9,8,10,51,28
Clay,Player1,R,18.7789185489,R,27.2361396304,12,15,6,15,28,18
Clay,Player1,R,30.0314852841,R,21.5578370979,10,9,1,9,51,46
Clay,Player1,R,27.2361396304,R,34.0889801506,1,10,9,10,18,85
Clay,Player1,R,18.7789185489,R,29.401779603,11,14,2,14,28,59
Clay,Player1,R,30.0314852841,L,20.0958247775,6,15,1,16,51,23
Clay,Player1,R,21.5578370979,R,31.0965092402,16,16,7,15,46,21
Clay,Player1,R,27.2361396304,R,26.2067077344,3,12,3,12,18,270
Clay,Player1,R,34.0889801506,R,28.1752224504,8,16,2,14,85,262
Clay,Player1,R,18.7789185489,R,29.9301848049,10,12,3,12,28,55
Clay,Player1,R,29.401779603,R,28.1724845996,6,15,8,16,59,42
Clay,Player1,R,30.0314852841,R,33.3798767967,4,9,3,10,51,50
Clay,Player1,L,20.0958247775,L,20.8980150582,7,14,6,14,23,61
Clay,Player1,R,21.5578370979,R,32.9199178645,,,,,46,39
Clay,Player1,R,31.0965092402,L,20.0848733744,4,15,7,14,21,117
Clay,Player1,R,26.2067077344,U,17.7577002053,1,9,3,9,270,229
Clay,Player1,R,28.1752224504,R,26.5763175907,1,7,5,8,262,82
Clay,Player1,R,34.0889801506,R,28.887063655,7,11,1,11,85,33
Clay,Player1,R,29.9301848049,R,33.3196440794,2,8,1,8,55,93
Clay,Player1,R,29.401779603,R,22.2313483915,2,10,4,10,59,89
Clay,Player1,R,28.1724845996,R,32.2655715264,6,10,7,10,42,40
Clay,Player1,R,33.3798767967,R,22.2669404517,3,10,4,10,50,43
Clay,Player1,R,30.0314852841,R,24.0930869268,16,15,5,13,51,65
Clay,Player1,L,20.8980150582,L,23.7399041752,8,8,2,8,61,41
Clay,Player1,R,32.9199178645,U,22.5845311431,9,16,5,16,39,199
Clay,Player1,R,21.5578370979,L,25.8590006845,7,12,8,12,46,105
Clay,Player1,L,20.0848733744,R,21.7248459959,0,14,18,15,117,58
Clay,Player1,R,32.0136892539,R,22.2861054073,6,13,8,13,1,44
Clay,Player1,R,27.1540041068,R,22.083504449,7,13,0,12,104,134
Clay,Player1,R,26.4449007529,R,22.0588637919,0,20,4,20,147,53
Clay,Player1,R,34.4120465435,R,33.3853524983,3,14,4,14,33,111
Clay,Player1,R,29.0869267625,L,20.1149897331,8,16,8,15,45,24
Clay,Player1,R,29.5386721424,R,27.8466803559,8,20,9,20,40,100
Clay,Player1,R,22.250513347,R,33.839835729,6,20,5,20,90,149
Clay,Player1,R,22.5297741273,R,29.8562628337,3,20,8,19,15,95
Clay,Player1,R,32.0082135524,R,35.2607802875,10,17,4,16,12,71
Clay,Player1,L,28.6406570842,R,35.9780971937,2,17,3,16,75,136
Clay,Player1,R,21.5770020534,R,26.5954825462,9,12,4,12,42,84
Clay,Player1,R,31.1156741958,R,29.4209445585,1,14,3,13,21,65
Clay,Player1,R,28.9062286105,L,24.9883641342,4,15,1,14,35,112
Clay,Player1,U,20.6488706366,L,23.7590691307,4,12,3,11,273,49
Clay,Player1,R,20.7118412047,L,28.6406570842,4,14,2,13,148,183
Clay,Player1,R,22.0999315537,R,29.9493497604,17,25,0,25,5,56
Clay,Player1,R,25.7275838467,R,22.0260095825,11,20,7,20,4,131
Clay,Player1,R,21.9411362081,R,18.5817932923,30,22,12,21,91,173
Clay,Player1,R,33.3990417522,U,22.6036960986,4,14,7,14,47,190
Clay,Player1,R,24.3805612594,R,32.2847364819,4,28,30,28,30,41
Clay,Player1,L,35.5290896646,R,29.0102669405,3,19,5,19,27,80
Clay,Player1,R,23.5592060233,R,27.0171115674,2,19,5,18,146,52
Clay,Player1,L,30.9075975359,U,27.4387405886,5,23,13,23,48,119
Clay,Player1,R,32.733744011,R,26.3271731691,3,12,3,11,17,103
Clay,Player1,R,23.0143737166,L,28.629705681,4,12,3,12,11,
Clay,Player1,R,25.273100616,R,31.498973306,12,20,6,20,127,64
Clay,Player1,L,29.8754277892,R,31.4168377823,5,24,2,24,55,51
Clay,Player1,R,25.2539356605,R,33.6317590691,4,16,2,15,26,187
Clay,Player1,R,25.1006160164,R,19.9753593429,4,15,0,14,69,133
Clay,Player1,R,40.2409308693,L,37.6810403833,35,24,14,24,94,108
Clay,Player1,L,23.6632443532,R,24.1122518823,1,23,17,22,72,66
Clay,Player1,R,30.6721423682,R,23.6249144422,8,17,9,17,9,58
Clay,Player1,R,20.7885010267,L,23.947980835,3,14,6,14,6,116
Clay,Player1,R,25.9438740589,L,29.5359342916,5,12,2,11,86,88
Clay,Player1,R,26.1765913758,U,22.3134839151,3,14,3,14,76,304
Clay,Player1,R,27.2443531828,R,21.3470225873,16,21,8,21,60,34
Clay,Player1,R,34.1629021218,R,26.5571526352,19,18,3,18,28,132
Clay,Player1,R,22.9897330595,R,21.7440109514,6,18,18,18,37,59
Clay,Player1,R,28.0301163587,R,34.9267624914,12,23,3,23,46,303
Clay,Player1,R,30.6584531143,R,30.0013689254,13,14,0,14,13,96
Clay,Player1,R,37.3442847365,R,26.6529774127,10,24,6,24,252,19
Clay,Player1,R,35.6112251882,R,32.1396303901,4,20,7,19,54,67
Clay,Player1,R,32.0328542094,L,25.87816564,14,14,4,13,68,105
Clay,Player1,R,26.7761806982,R,27.2963723477,3,23,2,23,20,50
Clay,Player1,R,23.1211498973,R,33.3388090349,5,20,2,20,31,93
Clay,Player1,R,20.4271047228,R,30.7378507871,6,13,6,13,63,79
Clay,Player1,R,25.8617385352,R,35.3483915127,11,16,0,16,144,92
Clay,Player1,R,37.7987679671,R,24.0438056126,5,14,3,14,3,74
Clay,Player1,R,29.4072553046,R,22.5817932923,3,14,6,13,7,151
Clay,Player1,R,34.1081451061,R,29.864476386,5,19,8,19,82,121
Clay,Player1,R,19.8083504449,L,20.9171800137,12,20,7,19,109,61
Clay,Player1,R,23.9835728953,L,31.356605065,3,15,2,14,32,87
Clay,Player1,R,20.2710472279,L,28.7665982204,3,14,5,13,25,89
Clay,Player1,R,27.8740588638,R,30.1574264203,9,12,4,12,57,70
Clay,Player1,R,30.0506502396,R,28.6078028747,12,18,7,17,38,83
Clay,Player1,R,28.1916495551,R,23.2881587953,3,25,2,24,43,14
Clay,Player1,R,25.7796030116,R,27.2553045859,8,13,2,13,78,16
Clay,Player1,R,32.93908282,L,31.7618069815,7,14,3,14,39,102
Clay,Player1,L,20.1040383299,U,26.5790554415,3,16,1,16,110,212
Clay,Player1,L,29.0266940452,R,27.8083504449,8,18,2,18,23,101
Clay,Player1,R,28.4681724846,R,28.9308692676,10,11,1,11,29,73
Clay,Player1,R,19.7371663244,R,26.7734428474,3,25,12,24,85,81
Clay,Player1,U,29.5770020534,R,25.2977412731,1,17,1,16,114,178
Clay,Player1,L,32.9801505818,U,27.5345653662,5,12,2,12,2,180
Clay,Player1,R,32.0136892539,R,27.1540041068,4,13,6,13,1,104
Clay,Player1,R,26.4449007529,R,34.4120465435,0,13,6,12,147,33
Clay,Player1,R,29.0869267625,R,29.5386721424,15,22,6,22,45,40
Clay,Player1,R,22.5297741273,R,22.250513347,5,15,7,14,15,90
Clay,Player1,R,32.0082135524,L,28.6406570842,1,19,4,18,12,75
Clay,Player1,R,31.1156741958,R,21.5770020534,4,13,11,12,21,42
Clay,Player1,R,28.9062286105,U,20.6488706366,3,14,6,14,35,273
Clay,Player1,R,22.0999315537,R,20.7118412047,12,14,0,14,5,148
Clay,Player1,R,25.7275838467,R,21.9411362081,6,21,16,21,4,91
Clay,Player1,R,33.3990417522,R,24.3805612594,6,12,2,12,47,30
Clay,Player1,R,23.5592060233,L,35.5290896646,5,22,9,21,146,27
Clay,Player1,R,32.733744011,L,30.9075975359,2,15,2,14,17,48
Clay,Player1,R,23.0143737166,R,25.273100616,8,20,6,19,11,127
Clay,Player1,L,29.8754277892,R,25.2539356605,11,27,16,27,55,26
Clay,Player1,R,25.1006160164,R,40.2409308693,5,20,23,20,69,94
Clay,Player1,R,30.6721423682,L,23.6632443532,17,25,6,25,9,72
Clay,Player1,R,20.7885010267,R,25.9438740589,5,19,0,18,6,86
Clay,Player1,R,27.2443531828,R,26.1765913758,6,28,10,27,60,76
Clay,Player1,R,34.1629021218,R,22.9897330595,7,12,2,11,28,37
Clay,Player1,R,28.0301163587,R,30.6584531143,15,27,13,26,46,13
Clay,Player1,R,37.3442847365,R,35.6112251882,2,14,6,13,252,54
Clay,Player1,R,32.0328542094,R,26.7761806982,15,21,4,20,68,20
Clay,Player1,R,20.4271047228,R,23.1211498973,4,16,4,15,63,31
Clay,Player1,R,37.7987679671,R,25.8617385352,5,15,4,14,3,144
Clay,Player1,R,29.4072553046,R,34.1081451061,0,20,7,20,7,82
Clay,Player1,R,23.9835728953,R,19.8083504449,2,16,6,16,32,109
Clay,Player1,R,27.8740588638,R,20.2710472279,2,12,5,11,57,25
Clay,Player1,R,30.0506502396,R,28.1916495551,15,30,5,30,38,43
Clay,Player1,R,25.7796030116,R,32.93908282,6,18,6,18,78,39
Clay,Player1,L,20.1040383299,L,29.0266940452,1,18,0,18,110,23
Clay,Player1,R,28.4681724846,R,19.7371663244,8,14,3,13,29,85
Clay,Player1,L,32.9801505818,U,29.5770020534,3,13,1,12,2,114
Clay,Player1,R,32.0136892539,R,26.4449007529,8,13,0,13,1,147
Clay,Player1,R,29.0869267625,R,22.5297741273,21,30,18,29,45,15
Clay,Player1,R,32.0082135524,R,31.1156741958,11,20,0,19,12,21
Clay,Player1,R,22.0999315537,R,28.9062286105,18,22,0,21,5,35
Clay,Player1,R,25.7275838467,R,33.3990417522,5,20,3,19,4,47
Clay,Player1,R,32.733744011,R,23.5592060233,7,13,1,13,17,146
Clay,Player1,R,23.0143737166,L,29.8754277892,11,13,1,13,11,55
Clay,Player1,R,30.6721423682,R,25.1006160164,12,13,8,13,9,69
Clay,Player1,R,20.7885010267,R,27.2443531828,8,23,2,22,6,60
Clay,Player1,R,34.1629021218,R,28.0301163587,14,18,4,18,28,46
Clay,Player1,R,32.0328542094,R,37.3442847365,29,22,9,21,68,252
Clay,Player1,R,37.7987679671,R,20.4271047228,11,14,2,14,3,63
Clay,Player1,R,29.4072553046,R,23.9835728953,7,28,11,27,7,32
Clay,Player1,R,30.0506502396,R,27.8740588638,17,15,2,15,38,57
Clay,Player1,R,25.7796030116,L,20.1040383299,5,25,5,24,78,110
Clay,Player1,L,32.9801505818,R,28.4681724846,5,18,3,17,2,29
Clay,Player1,R,32.0136892539,R,29.0869267625,6,13,4,12,1,45
Clay,Player1,R,22.0999315537,R,32.0082135524,14,19,2,18,5,12
Clay,Player1,R,25.7275838467,R,32.733744011,2,14,3,14,4,17
Clay,Player1,R,23.0143737166,R,30.6721423682,6,20,11,19,11,9
Clay,Player1,R,34.1629021218,R,20.7885010267,16,29,3,28,28,6
Clay,Player1,R,37.7987679671,R,32.0328542094,4,13,0,13,3,68
Clay,Player1,R,29.4072553046,R,30.0506502396,3,26,8,26,7,38
Clay,Player1,L,32.9801505818,R,25.7796030116,6,13,4,13,2,78
Clay,Player1,R,32.0136892539,R,22.0999315537,1,14,10,14,1,5
Clay,Player1,R,25.7275838467,R,23.0143737166,3,13,5,13,4,11
Clay,Player1,R,37.7987679671,R,34.1629021218,5,22,8,22,3,28
Clay,Player1,L,32.9801505818,R,29.4072553046,3,12,2,11,2,7
Clay,Player1,R,25.7275838467,R,32.0136892539,4,27,6,26,4,1
Clay,Player1,L,32.9801505818,R,37.7987679671,3,14,3,13,2,3
Clay,Player1,L,32.9801505818,R,25.7275838467,3,18,7,17,2,4
Grass,Player1,L,30.945927447,R,25.1389459274,4,11,5,10,44,62
Grass,Player1,R,25.1389459274,R,32.977412731,11,11,3,10,62,42
Grass,Player1,L,30.945927447,R,22.5681040383,3,16,9,15,44,14
Grass,Player1,R,32.977412731,R,23.6632443532,6,11,14,11,42,60
Grass,Player1,R,25.1389459274,R,20.3093771389,5,14,0,13,62,24
Grass,Player1,L,30.945927447,R,28.5065023956,4,16,4,15,44,33
Grass,Player1,R,22.5681040383,R,23.0280629706,16,16,7,17,14,32
Grass,Player1,R,23.6632443532,R,20.8268309377,13,14,6,15,60,6
Grass,Player1,R,32.977412731,R,31.4551676934,8,9,1,10,42,47
Grass,Player1,R,20.3093771389,R,35.2991101985,1,11,3,10,24,72
Grass,Player1,R,25.1389459274,R,21.3853524983,5,9,1,8,62,35
Grass,Player1,R,28.5065023956,R,28.2299794661,13,11,6,10,33,45
Grass,Player1,L,30.945927447,L,35.5674195756,1,13,5,13,44,34
Grass,Player1,R,23.0280629706,R,32.1779603012,3,12,8,12,32,67
Grass,Player1,R,22.5681040383,R,21.6153319644,14,14,7,14,14,41
Grass,Player1,R,23.6632443532,U,17.8151950719,10,11,1,10,60,219
Grass,Player1,R,31.4551676934,R,24.0821355236,0,16,7,16,47,76
Grass,Player1,R,32.977412731,R,29.8945927447,8,17,21,17,42,93
Grass,Player1,R,35.2991101985,R,30.0396988364,10,12,3,12,72,104
Grass,Player1,R,25.1389459274,R,22.0643394935,3,13,3,13,62,138
Grass,Player1,R,21.3853524983,R,30.1957563313,6,10,7,10,35,71
Grass,Player1,R,28.5065023956,R,20.0136892539,5,7,1,7,33,129
Grass,Player1,R,28.2299794661,R,31.537303217,13,11,5,11,45,66
Grass,Player1,L,30.945927447,R,30.7214236824,3,8,9,7,44,224
Grass,Player1,R,23.0280629706,R,26.4832306639,4,9,1,8,32,122
Grass,Player1,R,32.1779603012,L,20.9555099247,15,18,18,18,67,64
Grass,Player1,R,21.6153319644,L,20.0684462697,14,11,8,11,41,211
Grass,Player1,R,23.1594798084,R,18.8364134155,6,11,16,11,30,21
Grass,Player1,R,18.8364134155,R,28.4517453799,,,,,21,18
Grass,Player1,R,23.1594798084,R,29.1252566735,8,11,7,11,30,38
Grass,Player1,R,18.8364134155,R,34.5023956194,30,18,9,18,21,170
Grass,Player1,R,28.4517453799,R,27.3347022587,12,10,7,10,18,52
Grass,Player1,R,29.1252566735,R,25.2922655715,12,10,7,10,38,26
Grass,Player1,R,23.1594798084,R,26.8117727584,10,9,3,9,30,84
Grass,Player1,R,34.5023956194,R,22.1382614648,11,16,21,15,170,5
Grass,Player1,R,18.8364134155,R,34.4503764545,15,11,3,11,21,37
Grass,Player1,R,27.3347022587,R,27.2936344969,12,16,3,16,52,17
Grass,Player1,R,28.4517453799,R,34.1464750171,24,17,15,17,18,79
Grass,Player1,R,29.1252566735,R,19.7754962355,15,8,1,8,38,83
Grass,Player1,R,25.2922655715,R,23.3264887064,3,15,19,15,26,13
Grass,Player1,R,26.8117727584,R,32.772073922,4,18,11,18,84,16
Grass,Player1,R,23.1594798084,R,23.0527036277,5,9,4,9,30,9
Grass,Player1,R,34.5023956194,R,29.9876796715,16,11,4,11,170,56
Grass,Player1,R,34.4503764545,R,29.9028062971,10,14,3,13,37,120
Grass,Player1,R,18.8364134155,R,30.7761806982,4,11,6,10,21,90
Grass,Player1,R,27.3347022587,R,22.0971937029,5,11,4,11,52,74
Grass,Player1,R,34.1464750171,L,31.8001368925,13,8,2,7,79,114
Grass,Player1,R,28.4517453799,R,19.8466803559,31,17,12,17,18,103
Grass,Player1,R,29.1252566735,L,20.1533196441,14,11,6,11,38,25
Grass,Player1,R,19.7754962355,R,35.6495550992,7,16,7,15,83,51
Grass,Player1,R,25.2922655715,L,37.7193702943,13,15,18,15,26,108
Grass,Player1,R,32.772073922,R,29.4592744695,15,18,3,18,16,78
Grass,Player1,R,26.8117727584,R,28.7227926078,7,9,3,8,84,205
Grass,Player1,R,23.1594798084,R,24.1204654346,10,10,8,9,30,36
Grass,Player1,R,37.8562628337,R,28.5256673511,7,9,7,10,3,33
Grass,Player1,R,37.8562628337,R,28.2491444216,6,9,10,9,3,43
Grass,Player1,R,28.5256673511,R,23.1786447639,6,11,14,10,33,22
Grass,Player2,R,37.8562628337,R,31.1731690623,4,14,3,15,3,20
Grass,Player2,R,28.2491444216,R,22.5872689938,7,6,1,6,43,14
Grass,Player2,R,23.1786447639,R,23.0718685832,6,10,3,10,22,9
Grass,Player2,R,28.5256673511,R,22.1574264203,4,14,14,14,33,5
Grass,Player2,R,37.8562628337,R,34.1656399726,7,17,15,17,3,77
Grass,Player2,R,31.1731690623,R,32.9965776865,4,9,2,8,20,54
Grass,Player2,R,22.5872689938,R,30.2149212868,9,18,4,18,14,71
Grass,Player2,R,28.2491444216,R,33.4428473648,9,15,11,15,43,123
Grass,Player2,R,23.1786447639,R,35.318275154,12,14,4,13,22,69
Grass,Player2,R,23.0718685832,R,29.144421629,6,14,11,14,9,35
Grass,Player2,R,28.5256673511,R,29.5961670089,9,15,4,14,33,41
Grass,Player2,R,22.1574264203,R,29.4784394251,11,10,4,11,5,76
Grass,Player2,R,37.8562628337,R,30.006844627,9,11,2,10,3,57
Grass,Player2,R,34.1656399726,R,30.1081451061,16,11,5,11,77,28
Grass,Player2,R,32.9965776865,R,29.9219712526,8,10,3,9,54,121
Grass,Player2,R,31.1731690623,R,21.6344969199,4,9,11,9,20,42
Grass,Player2,R,22.5872689938,R,22.1163586585,5,11,3,10,14,88
Grass,Player2,R,30.2149212868,R,22.3436002738,4,10,8,9,71,53
Grass,Player2,R,33.4428473648,R,18.6392881588,29,14,12,15,123,152
Grass,Player2,R,28.2491444216,R,32.7912388775,4,11,5,11,43,16
Grass,Player2,R,23.1786447639,R,27.3127994524,10,10,1,10,22,17
Grass,Player2,R,35.318275154,L,26.9897330595,11,11,14,11,69,223
Grass,Player2,R,29.144421629,R,24.0410677618,8,10,5,10,35,27
Grass,Player2,R,23.0718685832,R,19.794661191,10,11,2,11,9,82
Grass,Player2,R,28.5256673511,L,29.0841889117,9,7,4,7,33,24
Grass,Player2,R,29.5961670089,R,31.5564681725,6,15,10,14,41,80
Grass,Player2,R,29.4784394251,R,35.6687200548,13,9,4,9,76,50
Grass,Player2,R,22.1574264203,R,32.1971252567,12,11,2,11,5,66
Grass,Player2,L,37.7385352498,R,34.46954141,16,16,8,16,113,38
Grass,Player2,L,37.7385352498,R,18.855578371,15,16,25,15,113,21
Grass,Player2,R,34.46954141,R,23.3456536619,1,16,13,15,38,13
Grass,Player2,R,18.855578371,R,20.8459958932,9,10,1,10,21,6
Grass,Player2,L,37.7385352498,R,28.4709103354,16,16,22,16,113,18
Grass,Player2,R,23.3456536619,R,26.8336755647,7,8,0,8,13,23
Grass,Player2,R,34.46954141,R,37.401779603,10,18,6,18,38,191
Grass,Player2,R,20.8459958932,R,32.3422313484,12,17,8,17,6,65
Grass,Player2,R,18.855578371,R,24.1396303901,19,18,17,18,21,39
Grass,Player2,L,37.7385352498,R,30.7296372348,,,,,113,12
Grass,Player2,R,28.4709103354,R,29.9137577002,16,11,6,10,18,92
Grass,Player2,R,26.8336755647,R,30.7159479808,3,10,6,10,23,15
Grass,Player2,R,23.3456536619,R,25.311430527,11,17,2,17,13,29
Grass,Player2,R,37.401779603,R,34.2203969884,4,16,18,17,191,19
Grass,Player2,R,34.46954141,R,33.0814510609,4,14,18,13,38,8
Grass,Player2,R,20.8459958932,R,24.4380561259,3,10,6,11,6,30
Grass,Player2,R,32.3422313484,R,31.4743326489,6,8,1,8,65,47
Grass,Player2,R,24.1396303901,R,26.2340862423,7,10,2,11,39,72
Grass,Player2,R,18.855578371,R,28.0876112252,15,10,6,10,21,45
Grass,Player2,R,30.7296372348,L,20.1724845996,11,11,10,11,12,25
Grass,Player2,L,37.7385352498,R,27.3538672142,14,15,5,16,113,51
Grass,Player2,R,29.9137577002,R,20.3285420945,11,14,4,15,92,26
Grass,Player2,R,28.4709103354,R,26.7104722793,24,9,5,8,18,40
Grass,Player2,R,30.7159479808,R,23.0472279261,7,10,7,9,15,32
Grass,Player2,R,26.8336755647,R,21.9986310746,1,8,4,9,23,85
Grass,Player2,R,25.311430527,R,20.8898015058,4,10,3,9,29,164
Grass,Player2,R,23.3456536619,L,35.5865845311,6,9,7,9,13,37
Grass,Player2,R,34.2203969884,R,29.067761807,7,10,1,9,19,63
Grass,Player2,R,37.401779603,R,21.4045174538,9,11,5,10,191,36
Grass,Player2,R,34.46954141,R,32.3504449008,9,15,3,15,38,212
Grass,Player2,R,33.0814510609,L,23.8165639973,19,16,12,16,8,49
Grass,Player2,R,24.1204654346,R,19.8138261465,25,16,5,15,75,82
Grass,Player2,R,19.8138261465,R,25.1772758385,14,18,22,18,82,45
Grass,Player2,R,24.1204654346,R,27.9507186858,12,11,1,10,75,59
Grass,Player2,R,19.8138261465,R,33.3661875428,5,10,6,9,82,193
Grass,Player2,R,25.1772758385,R,27.0937713895,9,7,3,6,45,63
Grass,Player2,R,27.9507186858,R,26.6721423682,18,16,18,16,59,101
Grass,Player2,R,24.1204654346,L,30.984257358,10,16,3,14,75,37
Grass,Player2,R,33.3661875428,R,30.1273100616,5,12,11,12,193,32
Grass,Player2,R,19.8138261465,L,20.9938398357,4,11,7,11,82,64
Grass,Player2,R,25.1772758385,L,28.8432580424,1,11,8,10,45,89
Grass,Player2,R,27.0937713895,U,22.7926078029,9,14,8,14,63,443
Grass,Player2,R,26.6721423682,R,29.9411362081,11,11,10,10,101,123
Grass,Player2,R,27.9507186858,R,27.4140999316,7,11,9,11,59,277
Grass,Player2,R,24.1204654346,L,29.6125941136,9,15,6,15,75,94
Grass,Player2,L,30.984257358,R,26.2532511978,14,14,8,14,37,72
Grass,Player2,R,33.3661875428,R,26.6338124572,8,11,2,11,193,169
Grass,Player2,R,19.8138261465,R,22.135523614,4,9,4,10,82,88
Grass,Player2,L,20.9938398357,L,28.7173169062,7,11,3,10,64,76
Grass,Player2,L,28.8432580424,R,35.279945243,12,9,3,8,89,230
Grass,Player2,U,22.7926078029,R,30.8145106092,9,15,14,14,443,90
Grass,Player2,R,27.0937713895,R,31.575633128,7,11,7,11,63,91
